164,72,54.39
164,90,41.02
164,96,69.22
165,6,35.93
165,8,50.52
165,15,92.52
165,15,39.47
165,19,8.51
165,23,95.34
165,24,15.24
165,37,24.82
165,44,15.01
165,44,56.1
165,64,62.37
165,64,92.17
165,68,38.69
165,89,3.34
166,4,37.71
166,51,82.42
166,51,90.77
166,57,12.48
166,61,62.97
166,64,4.85
166,71,98.25
166,90,85.23
166,93,20.83
167,2,47.68
167,21,3.5
167,30,48.46
167,41,56.16
167,41,12.44
167,50,25.25
167,67,8.19
167,71,55.88
167,77,81.92
167,83,17.18
167,87,41.24
167,95,29.88
167,97,42.14
168,2,79.43
168,2,37.15
168,9,60.45
168,9,29.46
168,17,0.59
168,39,36.35
168,46,96.64
168,49,57.16
168,69,11.85
168,90,87.47
168,98,98.65
169,2,61.35
169,40,84.07
169,44,7
169,59,55.07
169,71,78.56
169,81,37.22
169,89,59.58
169,92,98.12
170,22,84.03
170,28,71.17
170,28,11.4
170,30,25.74
170,50,17.25
170,56,94.92
170,83,91.95
170,85,98.68
170,85,49.13
170,87,50.98
170,90,52.23
170,91,73.62
171,17,10.91
171,25,21.06
171,30,20.73
171,39,88.6
171,48,88.5
171,79,90.79
172,15,94.34
172,29,37.82
172,52,38.63
172,53,28.27
172,71,1.77
172,87,13.14
172,91,42.43
173,2,85.76
173,5,38.18
173,7,1.48
173,13,65.46
173,19,90.87
173,32,90.94
173,36,69.68
173,37,61.99
173,71,70.38
173,74,60.5
174,12,91.82
174,49,49.01
174,50,11.77
174,67,74.93
174,76,91.15
174,79,12.28
175,7,96.24
175,8,26
175,14,34.05
175,15,83.67
175,22,64.81
175,40,68.11
175,53,64.47
175,62,79.67
175,69,33.38
175,94,57.78
176,0,54.68
176,6,99.21
176,10,97.06
176,28,90.91
176,34,40.61
176,47,23.63
176,58,80.42
177,2,11.94
177,10,54.65
177,26,36.67
177,26,81.9
177,27,21.72
177,48,72.89
177,76,54.14
177,82,50.22
178,2,73.64
178,11,23.44
178,14,39.91
178,32,53.92
178,35,15.33
178,52,17.67
178,56,41.9
178,59,48.71
178,72,49.83
178,86,42.95
178,90,6.47
178,92,40.98
178,98,60.22
179,19,27.25
179,23,50.19
179,36,23.57
179,38,4.8
179,40,56.71
179,41,28.15
179,46,67.49
179,47,57.31
179,54,2.32
179,70,4.96
179,92,70.72
180,6,63.98
180,12,77.42
180,18,83.23
180,35,39.08
180,49,59.74
180,67,76.53
180,67,51.52
180,69,66.43
180,71,37.52
180,75,57.47
181,2,78.46
181,18,40.47
181,27,22.31
181,28,6.02
181,53,64.97
181,54,17.51
181,55,97.96
181,57,45.23
181,67,35.02
182,3,25.72
182,9,62.76
182,9,26.34
182,18,83.29
182,22,88.54
182,24,23.58
182,32,71.42
182,40,46.75
182,45,11.26
182,49,93.89
182,56,18.76
182,59,15.7
182,87,85.58
182,89,70.17
182,98,88.97
183,18,28.96
183,20,40.99
183,22,13.1
183,29,12.87
183,35,32.58
183,42,67.34
183,46,10.78
183,49,42.27
183,51,89.95
183,54,26.98
183,59,30.6
183,60,32.64
183,66,24.79
183,77,38.21
183,78,73.41
183,83,34.09
183,91,33.09
183,92,75.1
184,3,5.35
184,8,58.82
184,10,52.2
184,12,54.15
184,14,13.06
184,34,27.56
184,38,37.76
184,39,38.44
184,41,52.8
184,50,42.61
185,22,3.11
185,41,93.15
185,50,13.62
185,65,92.95
185,72,78.64
185,91,47.67
185,91,30.55
185,95,97.29
186,0,91.83
186,28,78.08
186,33,71.65
186,33,40.94
186,34,2.28
186,39,62.29
186,47,32.27
186,55,0.88
186,59,1.69
186,67,53.64
186,71,71.87
187,15,22.89
187,22,41.69
187,23,37.04
187,26,40.9
187,31,39.27
187,37,91.75
187,38,96.9
187,39,38.9
187,51,84.57
187,58,99.48
187,66,69.22
187,80,15.33
187,83,26.38
187,90,22.41
187,90,10.92
187,93,90.04
188,1,38.87
188,5,32.58
188,13,42.04
188,18,17.37
188,22,45.54
188,53,35.1
188,69,67.61
188,77,94.46
189,2,58.74
189,21,77.62
189,40,82.33
189,47,7.77
189,52,39.93
189,58,80.76
189,65,67.22
189,81,7.25
189,89,84.31
190,24,91.04
190,31,26.54
190,91,66.39
190,91,64.25
190,99,31.6
191,5,84.76
191,11,71.38
191,12,15.6
191,23,41.67
191,25,65.84
191,48,48.27
191,52,75.74
191,53,27.47
191,62,60.99
191,74,5.32
191,84,36.07
191,89,84.3
192,0,3.32
192,2,75.99
192,6,76.47
192,8,98.05
192,9,98.97
192,26,9.57
192,44,20.03
192,59,92.58
192,72,11.3
192,80,34.27
192,83,80.93
192,84,79.23
192,97,87.28
193,11,44.3
193,15,32.02
193,20,37.76
193,34,54.84
193,41,86.01
193,45,17.67
193,54,0.02
193,59,9.38
193,92,52.32
193,92,36.04
194,1,95.9
194,2,96.65
194,44,10.55
194,52,34.44
194,54,88.12
194,54,20.25
194,57,49.5
194,58,17.73
194,77,56.45
194,77,82.25
195,6,28.47
195,18,98.22
195,33,90.2
195,40,68.4
195,40,21.7
195,43,86.17
195,57,61.19
195,61,86.69
195,91,9.14
196,17,94.5
196,18,30.84
196,43,22.84
196,55,75.92
196,65,85.53
196,67,68.74
196,75,25.26
196,76,50.67
196,90,58.81
196,93,61.99
197,0,36.06
197,2,6.03
197,10,53.06
197,16,61.91
197,49,27.93
197,84,62.64
197,90,68.75
198,0,46.43
198,15,78.76
198,49,84.73
198,64,87.34
198,67,57.61
198,72,26.12
198,86,86.01
199,19,99.61
199,31,36.67
199,32,10.24
199,37,21.57
199,56,7.71
199,57,0.94
199,74,78.47
199,98,52.59
200,11,42.37
200,11,79.1
200,16,67.99
200,19,11.45
200,22,22.82
200,28,11.08
200,30,21.82
200,61,97.57
200,63,48.49
200,69,62.29
200,72,86
200,72,45.9
200,79,74.86
200,84,3.03
200,88,3.35
200,97,10.42
201,0,16.59
201,13,34.79
201,36,79.6
201,49,32.58
201,74,44.66
201,95,69.87
202,2,51.18
202,28,30.09
202,54,54.76
202,63,86.52
202,63,86.16
202,67,27.54
202,69,36.89
202,99,53.46
202,99,79.43
203,2,73.54
203,9,28.54
203,10,70.87
203,10,51.23
203,16,79.02
203,19,76.85
203,54,80.15
203,57,38.34
203,59,89.64
203,61,80.37
203,62,54.4
203,63,98.09
203,64,44.82
203,94,81.45
204,15,94.68
204,39,22.43
204,48,98.27
204,66,87.11
204,88,53
205,7,96.65
205,11,8.37
205,20,77.16
205,25,27.63
205,28,30.93
205,29,97.03
205,41,90.09
205,43,58.77
205,45,77.67
205,75,74.54
205,75,77.63
205,81,79.4
205,86,8.01
205,90,61.89
206,10,58.05
206,14,20.37
206,19,17.46
206,22,30.32
206,25,84.1
206,29,0.4
206,37,55.95
206,39,77.4
206,51,61.35
206,51,91.03
206,53,29.56
206,53,37.59
206,66,31.71
206,76,78.3
206,82,23.23
207,11,97.17
207,21,66.1
207,29,79.43
207,37,35.12
207,41,29.83
207,41,30.87
207,53,25.94
207,59,10.65
207,63,73.1
207,69,98.92
207,76,2.12
207,83,12.22
207,93,77.16
207,98,64.1
208,11,51.51
208,29,73.75
208,47,16.02
208,49,85.16
208,55,7.75
208,55,68.97
208,56,22.42
208,57,59.44
208,58,68.24
208,61,42.59
208,62,47.99
208,75,5.86
208,75,18.4
208,75,30.5
208,86,17.17
208,93,35.48
209,43,62.34
209,60,39.83
209,69,13.13
209,72,78.28
209,75,43.37
209,88,26.02
209,95,33.38
210,18,64.24
210,23,12.14
210,30,30.45
210,38,14.83
210,54,97.5
210,65,96.4
210,69,18.24
210,76,82.31
210,79,17.6
210,82,77.93
210,86,58.78
211,11,13.88
211,15,33.54
211,16,14.61
211,17,88.03
211,56,49.19
211,66,2.16
211,81,69.08
212,2,20.31
212,9,35.41
212,12,74.66
212,12,3.92
212,13,31.19
212,46,71.55
212,51,66.02
212,61,31.88
212,75,69.71
212,86,33.66
213,15,24.97
213,23,91.35
213,38,78.25
213,48,55.51
213,50,78.18
213,58,21.66
213,65,15.65
213,81,56.79
213,85,67.83
213,88,4.12
213,89,86.12
214,5,8.43
214,17,42.37
214,24,50.24
214,27,21.01
214,31,61.08
214,47,10.31
214,59,89.8
214,62,56.52
214,67,69.47
214,70,87.7
214,90,87.49
215,6,33.84
215,17,34.45
215,24,42.86
215,39,41.28
215,41,84.52
215,42,80.82
215,47,50.69
215,64,72.96
215,79,20.94
215,85,3.36
215,94,17.74
215,95,9.4
216,7,17.42
216,10,80.45
216,15,56.67
216,57,15.09
216,65,27.73
216,69,57.07
216,84,84.57
216,99,80.91
217,15,63.31
217,24,56.88
217,41,51.97
217,56,63.88
217,72,58.84
217,98,37.52
218,4,42.68
218,5,73.47
218,15,16.85
218,16,73.23
218,37,18.48
218,53,62.06
218,59,77.95
218,64,55.54
218,72,97.25
218,94,19.95
218,98,54.71
219,13,30.38
219,21,4.6
219,28,73.32
219,31,25.48
219,63,43.48
219,82,51.12
220,11,92.23
220,14,76.62
220,17,60.95
220,26,21.78
220,40,15.23
220,54,23.66
220,58,54.59
220,72,80.57
220,75,15.87
220,76,88.74
220,84,65.29
220,85,29.35
221,14,62.74
221,18,38.7
221,38,5.14
221,54,67.28
221,55,50.83
221,61,86.37
221,87,99.97
221,92,16.59
222,2,57.45
222,10,6.2
222,40,34.94
222,42,38.27
222,59,98.6
222,69,96.13
222,74,60.63
222,88,41.67
223,7,64.43
223,20,21.27
223,27,1.22
223,39,92.15
223,46,43.57
223,55,56.46
223,60,48.13
223,72,90.19
223,93,21.27
224,10,35.67
224,25,35.83
224,29,88.54
224,34,51.23
224,35,20.52
224,39,34.87
224,42,33.84
224,43,90.08
224,45,39.29
224,56,3.38
224,90,32.31
224,92,96.33
224,93,68.02
224,98,11.9
225,2,81.96
225,12,73.72
225,28,26.05
225,99,48.78
226,2,75.88
226,6,69.02
226,12,53.95
226,19,63.14
226,19,3.64
226,21,42.5
226,27,69.68
226,27,19.55
226,31,59.26
226,40,37.82
226,42,27.06
226,44,75.22
226,48,81.42
226,52,33.33
226,56,68.45
226,56,56.35
226,72,97.42
226,79,35.37
226,86,15.39
226,99,21.34
227,17,76.03
227,24,67.25
227,31,88.76
227,32,13.17
227,60,98.14
227,67,89.86
227,78,37.63
227,85,87.87
227,97,57.8
228,7,98.49
228,14,19.02
228,19,40.49
228,37,65.64
228,58,39.61
228,79,83.67
228,85,17.1
228,92,28.94
229,2,98.76
229,6,91.4
229,8,52.95
229,11,66.48
229,13,95.38
229,18,96.21
229,27,53.72
229,38,48.39
229,48,94.65
229,52,92.46
229,61,86.69
229,65,39.89
229,72,21.63
229,77,67.73
229,78,50.49
229,82,59.75
230,0,57.94
230,19,44.05
230,20,85
230,47,69.3
230,55,33.1
230,76,62.41
230,78,45.34
230,90,15.91
230,97,94.25
231,25,96.36
231,37,25.42
231,42,47.32
231,45,91.88
231,46,85.54
231,55,58.76
231,61,90.62
231,63,13.13
231,75,2.72
231,79,47.97
231,79,17.46
231,83,29.56
231,91,25.33
231,91,37.1
232,0,55.62
232,0,51.93
232,34,57.42
232,39,39.29
232,40,1.12
232,44,59.9
232,44,86.52
232,46,93.45
232,48,8.65
232,54,28.99
232,71,93.3
232,72,82.94
232,85,5.21
232,89,67.49
232,99,45.91
233,5,76.63
233,14,93.03
233,24,43.94
233,30,82.15
233,37,24.1
233,41,62.94
233,42,6.08
233,62,7.05
233,88,52.91
233,89,14.38
234,23,6.81
234,27,21.24
234,30,44.49
234,52,34.15
234,63,0.27
234,72,61.1
234,74,98.78
234,75,86.09
234,83,96.83
234,85,10.22
234,88,58.38
234,93,20.02
235,0,56.26
235,4,79.18
235,9,41.11
235,31,9.19
235,44,16.47
235,44,73.61
235,53,95.72
235,53,7.75
235,64,45.2
235,72,57.71
235,76,44.3
235,87,59.33
235,95,94.03
236,4,24.66
236,4,56.73
236,17,66.59
236,18,65.28
236,22,84.07
236,44,97.39
236,48,95.29
236,57,92.71
236,68,14.1
236,71,10.17
236,77,37.94
236,93,77.82
237,11,81.84
237,20,70.74
237,38,93.99
237,41,97.09
237,53,28.43
237,59,38.44
237,70,75.58
237,90,10.71
238,15,40.43
238,62,11.87
238,70,72.44
238,79,34.72
238,81,57.32
238,83,91.21
238,84,44.32
238,84,21.3
238,96,12.66
239,0,72.06
239,28,19.92
239,32,40.5
239,42,96.9
239,54,23.89
239,55,62.03
239,63,20.79
239,68,44.32
240,0,88.4
240,30,13.06
240,36,87.78
240,42,4.85
240,46,81.84
240,46,23.82
240,59,14.92
240,70,25.38
240,81,93.07
240,93,59.88
241,25,67.03
241,33,56.32
241,53,88.82
241,59,69.29
241,69,96.44
241,80,97.67
241,84,41.18
241,86,6.4
241,90,28.36
241,90,26.41
242,4,4.52
242,10,54.41
242,18,29.59
242,20,50.4
242,44,2.71
242,48,12.58
242,48,80.53
242,63,58.27
242,67,76.12
242,67,71.88
242,68,84.21
242,79,10.16
242,81,1.52
242,85,56.03
242,91,57.74
243,8,71.97
243,17,1.3
243,18,9.58
243,27,28.01
243,46,79.73
243,48,4.42
243,61,43.24
243,63,16.59
243,85,22.24
244,1,50.82
244,15,5.97
244,33,83.29
244,34,69.51
244,58,80.68
244,62,5.55
244,71,22.01
244,92,65.99
244,93,22.7
244,94,82.33
245,0,62.78
245,2,60.88
245,12,11.62
245,12,50.66
245,27,19.07
245,51,13.91
245,67,98.62
245,85,83.99
245,92,56.85
246,4,14.69
246,22,25.21
246,32,49.18
246,38,74.78
246,65,9.2
246,80,78.57
246,81,95.33
246,89,48.67
247,18,44.52
247,49,48.46
247,67,81.25
247,69,24.13
247,78,97.85
247,81,55.48
247,94,44.21
248,12,63.75
248,33,93.78
248,46,29.96
248,49,69.39
248,64,40.7
248,70,16.45
248,77,2.43
248,93,86.23
248,95,84.79
248,96,95.85
249,8,77.15
249,10,33.65
249,16,44.21
249,17,99.6
249,21,37.58
249,21,98.21
249,33,80.2
249,39,5.71
249,54,54.82
249,59,44.94
249,61,53.06
249,84,15.71
249,85,55.61
249,88,76.3
249,91,66.69
249,95,40.04
249,97,85.37
250,8,59.82
250,13,29.78
250,36,96.46
250,54,4.59
250,55,31.06
250,74,65.74
250,86,83.59
250,86,21.11
250,87,15.6
250,88,29.68
251,0,59.34
251,26,16.23
251,28,43.99
251,34,4.55
251,41,17.21
251,43,9.42
251,53,19.79
251,72,32.37
251,77,73.9
251,83,23.71
252,4,45.62
252,5,42.97
252,5,74.74
252,7,19.52
252,26,2.4
252,38,21.02
252,43,33.1
252,50,45.76
252,51,27.2
252,71,1.35
253,9,28.63
253,31,60.7
253,31,16.59
253,47,94.42
253,69,46.12
253,84,88.15
254,2,53.11
254,4,0.38
254,7,55.8
254,10,56.56
254,33,83.9
254,47,81.55
254,59,18.48
254,86,71.9
255,14,51.83
255,24,74.57
255,36,17.58
255,46,59.44
255,72,94.88
255,81,97.85
255,89,43.18
255,92,75.43
256,10,55.33
256,13,25.04
256,21,88.53
256,31,54.91
256,41,81.16
256,46,85.99
256,53,31.64
256,70,58.74
256,89,69.9
256,98,64.46
257,20,15.02
257,32,77.43
257,34,33.83
257,59,53.65
257,60,14.04
257,61,83.21
257,65,50.59
257,68,11.53
257,70,87.31
257,74,81.35
257,83,84.46
258,4,17.72
258,9,96.92
258,38,48.53
258,41,39.99
258,79,67.89
258,99,72.86
259,5,10.06
259,6,16.63
259,13,66.93
259,30,56.89
259,34,2.76
259,46,58.89
259,57,53.24
259,88,15.79
259,95,96.74
259,96,12.02
260,14,18.1
260,15,37.39
260,22,83.13
260,29,22.53
260,32,40.13
260,62,88.66
260,64,19.79
260,68,33.11
260,72,38.7
260,94,66.29
260,97,15.81
261,4,65.78
261,13,21.94
261,17,92.34
261,20,2.75
261,58,84.49
261,60,24.44
261,65,36.39
261,66,41.12
261,71,41.16
261,78,83.52
261,82,14.47
262,2,14.43
262,8,38.81
262,44,2.66
262,55,29.04
262,76,74.29
262,76,37.43
262,80,95.29
262,85,9.81
262,89,22.28
263,2,45.07
263,30,98.76
263,33,60.57
263,44,0.76
263,79,2.94
263,80,66.57
263,85,41.59
263,97,78.91
263,97,87.2
264,4,90.17
264,20,67.27
264,22,34.54
264,25,98.23
264,28,26.24
264,46,68.32
264,50,94.62
264,50,34.39
264,52,89.91
264,72,35.76
264,75,83.77
264,77,88.36
264,85,82.68
265,2,93.19
265,12,38.05
265,25,33.37
265,59,80.32
265,88,91.3
265,91,71.17
266,9,17.88
266,22,32.28
266,42,52.89
266,47,16.4
266,78,12.61
266,85,46.4
266,93,4.37
266,95,87.78
266,97,88.55
267,21,73.77
267,51,39.64
267,67,29.07
268,14,1.14
268,20,46.96
268,25,59.98
268,31,66.61
268,39,9.32
268,44,33.82
268,53,32.2
268,67,66.32
268,90,46.81
269,4,75.76
269,8,39
269,16,71.56
269,20,63.48
269,33,21.14
269,36,62.34
269,36,74.56
269,47,34.78
269,50,0.03
269,59,22.16
269,65,70.02
269,67,99.12
269,70,5.19
270,4,41.94
270,8,71.86
270,14,61.82
270,40,7.47
270,41,41.31
270,50,14.59
270,55,96.05
270,59,25.89
270,66,91.57
270,68,28.84
270,72,77.35
270,78,72.1
270,94,41.08
271,16,2.63
271,50,79.08
271,85,55.02
272,12,97.03
272,17,22.07
272,20,22.9
272,26,3.15
272,28,83.27
272,36,30.53
272,60,77.25
272,61,56.02
272,71,84.87
272,75,34.36
272,77,97.72
272,88,80.7
272,91,68.49
273,2,88.56
273,14,81.8
273,18,52.82
273,19,27.63
273,20,36.54
273,30,59.29
273,32,49.18
273,38,82.79
273,41,73.9
273,53,72.19
273,65,61.29
273,67,0.12
273,78,23.06
273,87,51.53
273,89,52.5
273,97,80.92
274,22,95
274,23,68.61
274,35,3.7
274,36,88.64
274,39,60.74
274,45,57.58
274,46,52.58
274,52,96.24
274,61,13.42
274,69,2.61
275,7,23.11
275,24,58.5
275,48,15.79
275,69,50.26
275,89,70.37
276,23,54
276,35,11.03
276,37,41.64
276,56,20.06
276,59,75.8
276,62,30.64
276,65,75.25
276,67,79.6
276,93,62.41
277,2,29.72
277,24,61.25
277,29,55.61
277,33,18.57
277,53,60.4
277,54,57.91
277,67,22.57
277,70,53.88
277,81,97.56
277,98,26.33
277,99,39.55
278,2,15.47
278,5,90.25
278,33,72.86
278,41,73.99
278,47,6.83
278,61,85.26
278,66,20.92
278,78,96.12
278,92,84.12
279,2,21.38
279,9,39.45
279,29,16.79
279,56,42.15
279,72,72.12
279,72,49.74
279,72,57.94
280,9,70.56
280,22,29.79
280,46,83.65
280,48,45.85
280,57,98.34
280,64,27.37
280,77,18.14
280,99,28.78
281,10,70.49
281,14,88
281,15,6.3
281,27,78.56
281,27,37.35
281,29,77.16
281,35,28.2
281,46,72.58
281,57,18.61
281,65,84.47
281,72,69.98
281,81,43.57
282,25,41.16
282,42,8.25
282,42,86.81
282,43,14.23
282,49,39.31
282,67,59.43
282,69,7.69
282,70,84.27
282,71,75.34
282,74,21.96
282,80,43.3
283,14,66.05
283,20,84.1
283,39,19.01
283,41,65.54
283,51,89.4
283,60,67.57
283,61,44.85
283,64,32.77
283,87,39.14
283,93,28.11
284,2,13.43
284,19,69.38
284,28,85.54
284,40,11.41
284,60,8.54
284,82,70.37
284,85,60.04
284,94,39.92
285,9,60.72
285,16,5.46
285,26,66.05
285,29,36.85
285,33,44.98
285,36,25.08
285,43,62.85
285,50,95.2
285,55,81.41
285,57,49.04
285,83,10.4
285,95,89.14
286,2,97.63
286,7,38.64
286,7,74.82
286,14,79.13
286,18,64.22
286,49,27.8
286,54,98.29
286,58,30.49
286,63,29.4
286,88,49.96
287,6,2.44
287,6,27.54
287,19,58.86
287,20,52.05
287,34,4.31
287,66,81.54
287,71,36.36
287,77,24.79
287,97,0.67
288,4,20.22
288,29,24.62
288,37,27.46
288,59,29.88
288,61,92.8
288,65,30.9
288,78,88.2
288,92,73.75
289,7,29.81
289,12,58.8
289,18,72.36
289,34,51.05
289,42,82.45
289,63,99.44
289,69,70.29
289,75,73.94
289,81,98.95
289,86,35.57
289,90,26.12
289,95,41.76
289,98,61.4
290,9,93.54
290,21,50.87
290,23,41.32
290,28,49.67
290,59,53.33
290,69,2.75
290,72,31.24
290,72,30.13
290,81,80.37
290,89,58.15
290,96,74.76
290,99,17.76
291,9,17.39
291,23,83.63
291,28,6.15
291,33,40.12
291,40,19.2
291,48,37.48
291,51,7.24
291,54,28.44
291,70,11.23
291,74,90.25
291,79,33.17
291,84,41.95
291,88,60.63
291,89,81.11
292,0,8.26
292,11,63.82
292,38,3.21
292,54,45.8
292,58,87.25
292,63,62.87
292,67,18.17
292,82,23.86
293,2,17.56
293,8,55.74
293,10,20.78
293,14,20.47
293,26,46.28
293,42,39.97
293,66,7.19
293,81,40.95
293,87,18.38
293,90,27.23
294,4,75.29
294,5,26.84
294,15,24.19
294,25,70.08
294,36,3.36
294,42,51.05
294,49,14.95
294,76,25.4
294,84,10.72
294,86,54.57
294,92,93.41
294,98,37.74
295,2,6.09
295,6,14.16
295,37,39.47
295,40,21.87
295,58,35.69
295,59,47.25
295,78,51.15
295,80,62.31
295,82,55.71
295,94,48.13
295,95,31.36
296,17,32.96
296,40,14.85
296,49,46.91
296,58,42.08
296,66,64.12
296,72,56.6
296,81,6.79
296,83,1.21
297,2,30.92
297,9,98.28
297,12,85.33
297,62,97.74
297,85,9.27
297,88,78.29
298,1,55.91
298,2,5.34
298,11,18.74
298,13,10.4
298,46,32.96
298,49,60.09
298,50,50.76
298,51,3.08
298,59,18.5
298,66,93.69
298,72,60.37
298,90,11.4
298,92,20.35
298,99,3.62
299,11,68.7
299,35,4.59
299,52,99.4
299,80,12.49
299,88,18.65
299,92,14.81
299,95,76.76
300,2,38.19
300,2,21.15
300,13,72.08
300,26,11.95
300,26,89.75
300,45,86.75
300,64,20.27
300,68,83.85
300,82,83.83
300,94,40.26
301,5,59.27
301,23,10.49
301,38,48.59
301,43,83.93
301,50,56.99
301,67,46.86
301,88,7.34
301,99,32.85
302,14,50.41
302,24,40.25
302,29,71.61
302,46,6.89
302,85,67.74
303,0,22.16
303,4,40.73
303,9,34.85
303,16,39.55
303,19,55.11
303,35,69.81
303,71,38.08
303,78,58.39
304,14,96.88
304,47,22.81
304,70,54.87
304,71,57.86
304,74,95.89
304,88,90.38
305,7,75.77
305,18,37.6
305,32,38.15
305,78,22.47
305,88,61.21
305,93,17.22
306,2,46.29
306,11,41.21
306,20,58.46
306,27,44.97
306,33,21.67
306,65,86.63
306,65,38.75
306,76,17.82
306,87,37.32
306,98,4.28
306,99,35.79
307,2,11.46
307,17,97.96
307,28,49.59
307,30,40.96
307,31,79.55
307,61,58.35
307,62,91.41
307,68,18.12
307,98,58.46
308,2,30.49
308,20,41.22
308,23,27.06
308,24,16.11
308,39,60.04
308,40,7.37
308,65,3.09
308,72,75.51
308,94,48.14
309,2,29.68
309,17,84.98
309,17,90.4
309,21,96.6
309,22,46.53
309,24,61.77
309,38,60.17
309,57,5.16
309,57,97.73
309,61,99.02
309,71,95.07
309,76,91.25
309,84,94.89
309,87,87.38
309,93,68.78
310,0,65.51
310,6,27.69
310,20,37.08
310,35,10.8
310,37,55.11
310,41,93.71
310,44,78.18
310,47,30.85
310,61,77.74
310,76,20.66
310,77,60.7
310,93,87.97
310,97,57.95
311,0,76.47
311,4,6.91
311,20,70.42
311,21,63.42
311,29,88.16
311,34,1.89
311,39,15.77
311,58,76.12
311,84,22.53
311,89,5.56
311,90,82.69
311,91,9.84
312,0,24.95
312,16,67.24
312,20,2.79
312,23,92.32
312,26,12.79
312,27,24.34
312,43,8.67
312,50,47.76
312,60,99.81
312,62,16.1
312,72,13.24
312,77,52.03
312,94,34.65
313,7,59.88
313,12,34.99
313,17,22.06
313,25,10.69
313,33,29.46
313,34,44.03
313,34,76.93
313,54,8.36
313,67,60.75
313,85,67.07
314,2,14.7
314,4,81.83
314,18,87.44
314,47,69.54
314,58,68.16
314,61,63.17
315,32,41.09
315,35,55.14
315,49,37.72
315,53,80.62
315,55,80.97
315,61,4.65
315,62,99.35
315,87,87.63
315,90,63.17
316,11,31.13
316,19,35.42
316,26,27.48
316,32,21.35
316,35,2.34
316,39,32.62
316,42,61.78
316,50,38.27
316,51,70.03
316,55,52.4
316,72,34.7
316,92,48.39
317,9,5.13
317,56,94.05
317,61,87.49
317,86,30.84
317,87,46.52
317,89,3.32
318,4,72.33
318,18,48.31
318,27,69.57
318,42,45.77
318,74,70.4
318,88,14.16
318,91,83.59
319,2,37.77
319,11,42.43
319,20,83.48
319,23,88.66
319,40,90.77
319,41,3.39
319,45,64.15
319,67,19.09
319,67,63.21
319,71,32
319,80,6.02
320,4,16.46
320,5,49.84
320,52,88.71
320,52,78.85
320,77,17.52
320,81,44.47
320,82,57.2
320,85,55.77
320,85,32.69
320,94,37.25
321,8,37.23
321,17,82.02
321,36,66.97
321,43,60.22
321,47,38.55
321,50,1.62
321,53,90.66
321,63,13.9
322,6,85.29
322,15,95.14
322,36,16.78
322,44,10.13
322,67,89.69
322,68,69.66
322,86,15.27
323,7,3.35
323,14,77.43
323,21,70.82
323,34,7.84
323,40,18.24
323,41,59.98
323,83,55.2
323,91,9.59
324,27,6.62
324,29,50.12
324,37,33.97
324,40,58.66
324,44,42.2
324,46,16.28
324,86,69.24
324,86,82.76
324,90,87.23
324,99,36.93
325,21,14.55
325,30,52.9
325,38,5.03
325,45,44.66
325,65,22.88
325,79,69.53
325,94,3.66
325,95,11.21
326,2,10.46
326,13,0.71
326,16,58.69
326,27,57.64
326,50,63.58
326,62,82.87
326,83,56.78
326,92,20.78
326,93,23.81
327,6,86.34
327,7,93.53
327,16,79.66
327,23,37.97
327,35,92.43
327,37,59.67
327,72,50.05
327,84,5.83
327,86,11.22
327,90,76.77
327,95,38.75
328,5,39.77
328,18,70.77
328,36,91.92
328,39,43.73
328,57,98.1
328,63,83.44
328,63,37.63
328,96,81.05
329,0,60.41
329,2,86.47
329,9,9.89
329,9,32.21
329,25,90.52
329,37,61.61
329,38,47.95
329,47,53.28
329,54,90.58
329,59,58.56
330,2,44.19
330,16,85.24
330,31,71.01
330,36,25.35
330,43,73.28
330,46,85.83
330,50,39.07
330,52,15.25
330,64,19.94
330,65,61.18
330,83,37.89
330,96,18.32
331,25,7.02
331,29,5.14
331,29,86.91
331,35,20.14
331,44,99.19
331,50,92.79
331,56,32.98
331,57,47.42
331,65,74.8
331,67,73.17
331,79,27.03
331,82,61.91
331,84,91.2
331,87,4.56
331,90,3.9
332,29,70.91
332,30,77.36
332,36,47.28
332,39,99.21
332,42,27.21
332,44,83.93
332,49,8.8
332,53,98.17
332,54,61.04
332,59,91.37
332,65,30.19
332,66,22.79
332,66,82.19
332,72,7.4
332,75,89.53
332,77,59
332,79,72.15
332,95,45.1
332,98,3.88
332,99,72.35
333,13,36.36
333,31,33.65
333,40,48.28
333,48,98.12
333,49,27.38
333,58,79.28
333,78,77.16
333,83,35.16
334,0,22.49
334,1,89.68
334,19,68.83
334,35,74.53
334,41,31
334,46,6.18
334,48,66.89
334,56,27.63
334,56,21.57
334,63,91.04
334,66,81.28
334,72,58.7
334,80,81.75
334,81,42.64
334,90,46.14
335,4,28.95
335,11,59.42
335,18,52.2
335,47,99.74
335,67,88.18
335,68,26.74
335,88,29.76
336,10,5.72
336,12,87.21
336,27,23.63
336,27,65.86
336,29,18.98
336,45,16.54
336,56,98.72
336,70,48.72
336,77,90.37
336,85,59.15
336,85,95.6
337,5,35.13
337,23,85.93
337,23,67.86
337,42,87.39
337,45,21.51
337,48,97.17
337,48,13.29
337,61,14.28
337,67,65.63
337,69,42.06
337,81,25.78
337,88,47.43
337,89,39.72
338,2,62.19
338,5,9.23
338,14,51.11
338,15,19.93
338,27,7.31
338,37,70.21
338,45,14.6
338,51,97.61
338,53,68.68
338,59,41.19
338,61,37.02
